Property URL,MLS ID,Property type,Number of days on Zillow,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Image URL,Street address,City,Zip,State,Country,Latitude,Longitude,Project Type,Curb Appeal,Kitchen,Bathroom,Flooring,Yard,Pool,Walk in Closet,Primary Suite,Flow,Laundry Room,Patio,Energy Star Windows,Exterior Lighting,Ceiling Fan,Garage Storage,Front Porch,Hardwood Flooring,Full Bath Main Level,Energy Star Appliances,Walk In Pantry,Landscaping,Table Space in Kitchen
https://www.zillow.com/homedetails/392-Avenida-Barbera-Sonoma-CA-95476/15837790_zpid/,,Single Family,397,910000,########,1382,sqft,658.47,10001.38,sqft,2,2,https://photos.zillowstatic.com/fp/521aeb4ba2d2a2b88a04172abc92c4ef-p_e.jpg,392 Avenida Barbera,Sonoma,95476,CA,USA,38.26358,-122.491,Small Projects,10,6,1,6,8,1,2,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/131-Agua-Caliente-Dr-Sonoma-CA-95476/2057450867_zpid/,,Single Family,397,799000,########,1440,sqft,554.86,7802,sqft,3,2,https://photos.zillowstatic.com/fp/3eda5a3455838c7273a1f2804d0617f3-p_e.jpg,131 Agua Caliente Dr,Sonoma,95476,CA,USA,,,Small Projects,4,7,10,5,9,0,4,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/821-W-2nd-St-Sonoma-CA-95476/15771174_zpid/,,Townhouse,398,750000,########,1322,sqft,567.32,1072,sqft,3,2,https://photos.zillowstatic.com/fp/1e055010bc954a0253b81a6fa3357487-p_e.jpg,821 W 2nd St,Sonoma,95476,CA,USA,38.28664,-122.462,Small Projects,3,3,5,5,2,0,6,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/747-Amherst-Cir-Sonoma-CA-95476/15798542_zpid/,,Single Family,399,875000,########,1527,sqft,573.02,3454.31,sqft,2,2,https://photos.zillowstatic.com/fp/9e1877be12f702907ae7d0f59105a49e-p_e.jpg,747 Amherst Cir,Sonoma,95476,CA,USA,38.31143,-122.493,Small Projects,4,2,4,1,10,1,10,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/787-5th-St-W-Sonoma-CA-95476/15770675_zpid/,,Single Family,402,715000,########,1238,sqft,577.54,10058,sqft,2,2,https://photos.zillowstatic.com/fp/fdcabf45287bb9d9d253e8796473864a-p_e.jpg,787 5th St W,Sonoma,95476,CA,USA,38.28783,-122.469,Small Projects,9,3,6,10,10,0,2,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/41-Temelec-Cir-Sonoma-CA-95476/15837425_zpid/,,Single Family,403,491000,########,1008,sqft,487.1,7200.47,sqft,2,2,https://photos.zillowstatic.com/fp/7893fbc2f15081d16631ae53ce6ee4fe-p_e.jpg,41 Temelec Cir,Sonoma,95476,CA,USA,38.26745,-122.49,Small Projects,6,7,3,9,9,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/377-W-Spain-St-Sonoma-CA-95476/15769812_zpid/,,Single Family,405,600000,########,1328,sqft,451.81,6098,sqft,3,2,,377 W Spain St,Sonoma,95476,CA,USA,38.29419,-122.465,Small Projects,6,7,1,7,10,1,1,6,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/282-Patten-St-Sonoma-CA-95476/15769988_zpid/,,Single Family,405,720000,########,1779,sqft,404.72,7405,sqft,3,2,,282 Patten St,Sonoma,95476,CA,USA,38.28984,-122.453,Small Projects,10,9,1,2,9,0,2,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/596-3rd-St-E-Sonoma-CA-95476/15770013_zpid/,,Single Family,405,350000,########,1618,sqft,216.32,10001.38,sqft,3,2,https://photos.zillowstatic.com/fp/af3afafcf5798791a7171e615fc41939-p_e.jpg,596 3rd St E,Sonoma,95476,CA,USA,38.28969,-122.452,Small Projects,8,5,9,10,2,0,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/653-3rd-St-W-Sonoma-CA-95476/15770083_zpid/,,Single Family,405,825000,########,1533,sqft,538.16,9975.24,sqft,2,2,https://photos.zillowstatic.com/fp/64eea7736221755a59465d8a90bb1c85-p_e.jpg,653 3rd St W,Sonoma,95476,CA,USA,38.28965,-122.464,Small Projects,7,7,8,2,7,0,7,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/225-2nd-St-E-APT-32-Sonoma-CA-95476/15819461_zpid/,,Condominium,405,660000,########,1134,sqft,582.01,536,sqft,2,2,https://photos.zillowstatic.com/fp/4b33cde16bcd08119817c90c18763847-p_e.jpg,225 2nd St E APT 32,Sonoma,95476,CA,USA,38.29629,-122.454,Small Projects,9,10,6,7,4,1,4,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1220-E-Napa-St-Sonoma-CA-95476/15828042_zpid/,,Single Family,405,640000,########,1044,sqft,613.03,0.48,acres,2,2,https://photos.zillowstatic.com/fp/ce53300da376b49f1178b22e4cb3610a-p_e.jpg,1220 E Napa St,Sonoma,95476,CA,USA,38.29013,-122.435,Small Projects,7,10,1,10,4,0,2,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1200-Apple-Tree-Ct-Sonoma-CA-95476/15828050_zpid/,,Single Family,405,760000,########,1506,sqft,504.65,0.52,acres,3,2,,1200 Apple Tree Ct,Sonoma,95476,CA,USA,38.29077,-122.436,Small Projects,8,6,6,2,10,1,2,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20564-Broadway-Sonoma-CA-95476/15829505_zpid/,,Single Family,405,875000,########,1833,sqft,477.36,2.5,acres,3,2,,20564 Broadway,Sonoma,95476,CA,USA,38.27366,-122.459,Small Projects,6,7,3,5,5,1,5,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19042-Junipero-Serra-Dr-Sonoma-CA-95476/15828746_zpid/,,Single Family,409,746000,########,1316,sqft,566.87,5998.21,sqft,3,2,https://photos.zillowstatic.com/fp/eb9caabae6cc83fc621f3751ccccea10-p_e.jpg,19042 Junipero Serra Dr,Sonoma,95476,CA,USA,38.30122,-122.471,Small Projects,5,7,3,5,8,1,9,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/617-Studley-St-Sonoma-CA-95476/15771266_zpid/,,Condominium,412,725000,########,1328,sqft,545.93,4791,sqft,2,2,,617 Studley St,Sonoma,95476,CA,USA,38.29201,-122.471,Small Projects,1,1,4,4,6,1,5,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/424-W-2nd-St-Sonoma-CA-95476/15769848_zpid/,,Single Family,413,900000,########,1000,sqft,900,4791,sqft,2,2,,424 W 2nd St,Sonoma,95476,CA,USA,38.29356,-122.461,Turn Key,8,9,8,9,1,0,10,6,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/886-Princeton-Dr-Sonoma-CA-95476/15798508_zpid/,,Condominium,413,825000,########,1890,sqft,436.51,3920,sqft,3,2,,886 Princeton Dr,Sonoma,95476,CA,USA,38.31031,-122.494,Small Projects,4,4,8,1,1,0,3,7,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/592-Bokman-Pl-Sonoma-CA-95476/15802026_zpid/,,Single Family,418,840000,6/7/2023,1438,sqft,584.14,4273.24,sqft,3,2,https://photos.zillowstatic.com/fp/1d0073df64358bf9af739b5cf523b1fe-p_e.jpg,592 Bokman Pl,Sonoma,95476,CA,USA,38.31562,-122.488,Small Projects,7,5,10,7,3,0,3,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/151-Temelec-Cir-Sonoma-CA-95476/15837626_zpid/,,Single Family,418,725000,6/7/2023,1140,sqft,635.96,8002,sqft,2,2,https://photos.zillowstatic.com/fp/0c11cbaf3e8bb1ce26fc396ef7ba60a7-p_e.jpg,151 Temelec Cir,Sonoma,95476,CA,USA,38.26755,-122.495,Small Projects,2,8,8,2,9,1,5,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1352-Pueblo-St-Sonoma-CA-95476/72550439_zpid/,,Single Family,420,860000,6/5/2023,1264,sqft,680.38,2827.04,sqft,3,2,https://photos.zillowstatic.com/fp/2ac66541c9ea1302b23c49ea3835d2fd-p_e.jpg,1352 Pueblo St,Sonoma,95476,CA,USA,38.2759,-122.453,Small Projects,5,1,8,5,6,1,10,7,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/921-1st-St-W-Sonoma-CA-95476/15770825_zpid/,,Condominium,423,700000,6/2/2023,1026,sqft,682.26,,sqft,2,2,https://photos.zillowstatic.com/fp/721b47c5db1a8dbdb1ae2bcef13b95e2-p_e.jpg,921 1st St W,Sonoma,95476,CA,USA,38.28441,-122.461,Small Projects,4,7,3,10,1,1,6,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/60-Creek-Ln-Sonoma-CA-95476/15771028_zpid/,,Single Family,423,900000,6/2/2023,1533,sqft,587.08,2457,sqft,2,2,https://photos.zillowstatic.com/fp/a2dce7ab7162d9a59a333deae1bae62e-p_e.jpg,60 Creek Ln,Sonoma,95476,CA,USA,38.28962,-122.474,Small Projects,9,10,2,6,7,0,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1145-Fryer-Creek-Rd-Sonoma-CA-95476/15830013_zpid/,,Townhouse,425,775000,########,1854,sqft,418.02,4791,sqft,3,2.5,,1145 Fryer Creek Rd,Sonoma,95476,CA,USA,38.28079,-122.465,Big Project,3,1,2,2,3,1,5,9,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20754-Temelec-Dr-Sonoma-CA-95476/15837693_zpid/,,Single Family,425,779000,########,1376,sqft,566.13,6599.34,sqft,2,2,https://photos.zillowstatic.com/fp/18e1ff4fc67a5056cc74e86df2a83d66-p_e.jpg,20754 Temelec Dr,Sonoma,95476,CA,USA,38.2663,-122.503,Small Projects,4,9,3,10,7,1,2,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1285-Pickett-St-Sonoma-CA-95476/15829858_zpid/,,Single Family,426,800000,########,1134,sqft,705.47,3358.48,sqft,3,2,https://photos.zillowstatic.com/fp/0acd36e8923066a67c4def73c4017ca3-p_e.jpg,1285 Pickett St,Sonoma,95476,CA,USA,38.27835,-122.464,Small Projects,8,6,4,4,7,0,4,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17890-San-Carlos-Dr-Sonoma-CA-95476/15831694_zpid/,,Single Family,427,795000,########,1262,sqft,629.95,6199,sqft,3,2,https://photos.zillowstatic.com/fp/197c4119b9bc791209497ad9ee1a1a07-p_e.jpg,17890 San Carlos Dr,Sonoma,95476,CA,USA,38.31441,-122.493,Small Projects,6,7,2,2,10,0,3,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/641-Barrachi-Way-Sonoma-CA-95476/15770067_zpid/,,Single Family,430,850000,########,922,sqft,921.91,6364.12,sqft,2,1,https://photos.zillowstatic.com/fp/2b1703532273b9f952b7303c0ee89d66-p_e.jpg,641 Barrachi Way,Sonoma,95476,CA,USA,38.29003,-122.465,Small Projects,1,4,1,3,8,0,3,9,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1368-Mission-Dr-Sonoma-CA-95476/15837520_zpid/,,Townhouse,432,397000,########,784,sqft,506.38,1307,sqft,1,1,https://photos.zillowstatic.com/fp/5af536310f3161f0a022f70448c6cf77-p_e.jpg,1368 Mission Dr,Sonoma,95476,CA,USA,38.26517,-122.49,Small Projects,3,3,10,6,5,1,5,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/801-Princeton-Dr-Sonoma-CA-95476/15798569_zpid/,,Condominium,437,900000,########,1894,sqft,475.18,3676,sqft,3,2,,801 Princeton Dr,Sonoma,95476,CA,USA,38.30916,-122.493,Small Projects,9,2,8,8,3,1,8,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19110-Olive-Ave-Sonoma-CA-95476/15797325_zpid/,,Single Family,438,900000,########,1196,sqft,752.51,0.26,acres,3,2,https://photos.zillowstatic.com/fp/53e2da522a85a01f04a81dd3d14c7fe1-p_e.jpg,19110 Olive Ave,Sonoma,95476,CA,USA,38.29615,-122.494,Small Projects,6,9,2,2,8,1,8,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1267-Nash-St-Sonoma-CA-95476/15829882_zpid/,,Single Family,439,870000,########,1134,sqft,767.2,3446,sqft,3,2,https://photos.zillowstatic.com/fp/63c73007eec1834f374e5675004f14b1-p_e.jpg,1267 Nash St,Sonoma,95476,CA,USA,38.27865,-122.465,Small Projects,6,4,1,5,8,0,9,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/2377-Lovall-Valley-Rd-Sonoma-CA-95476/15827984_zpid/,,Single Family,440,500000,########,2970,sqft,168.35,10.2,acres,2,3,https://photos.zillowstatic.com/fp/7896d00353ad91f141ac884c15eaaab9-p_e.jpg,2377 Lovall Valley Rd,Sonoma,95476,CA,USA,38.29377,-122.419,Small Projects,6,3,7,1,5,1,6,6,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/467-Dahlia-Dr-Sonoma-CA-95476/15837875_zpid/,,Single Family,447,910000,5/9/2023,1532,sqft,593.99,7200.47,sqft,2,2,https://photos.zillowstatic.com/fp/4bd36d3d761a9ab397bb457b34db7ad0-p_e.jpg,467 Dahlia Dr,Sonoma,95476,CA,USA,38.26445,-122.495,Small Projects,2,6,1,8,5,0,5,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/141-Saint-James-Dr-Sonoma-CA-95476/15838225_zpid/,,Single Family,447,720000,5/9/2023,1598,sqft,450.56,4966,sqft,2,2,https://photos.zillowstatic.com/fp/9334e66a60241a21b29fb2eebcf9aa05-p_e.jpg,141 Saint James Dr,Sonoma,95476,CA,USA,38.26189,-122.487,Small Projects,3,10,2,7,10,0,7,9,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/124-Calle-Petite-Sarah-Sonoma-CA-95476/15837812_zpid/,,Single Family,448,797000,5/8/2023,1538,sqft,518.21,9000,sqft,2,2,https://photos.zillowstatic.com/fp/2a97306faf143cd7ede57073f1009ece-p_e.jpg,124 Calle Petite Sarah,Sonoma,95476,CA,USA,38.26388,-122.493,Small Projects,5,3,1,7,6,1,1,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1105-Princeton-Dr-Sonoma-CA-95476/15798494_zpid/,,Single Family,451,895000,5/5/2023,1908,sqft,469.08,3920.4,sqft,3,2,https://photos.zillowstatic.com/fp/9e9278509639db83723fc2c32d930bdb-p_e.jpg,1105 Princeton Dr,Sonoma,95476,CA,USA,38.30823,-122.495,Small Projects,3,7,8,1,3,0,8,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1127-Broadway-Sonoma-CA-95476/64673495_zpid/,,Single Family,452,735000,5/4/2023,1115,sqft,659.19,4323,sqft,2,2,https://photos.zillowstatic.com/fp/a8ce83fd5e1c9eadaf0c29b6bb66a2d3-p_e.jpg,1127 Broadway,Sonoma,95476,CA,USA,38.28074,-122.46,Small Projects,10,4,8,8,3,0,5,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/608-Baines-Ave-Sonoma-CA-95476/15801301_zpid/,,Single Family,455,840000,5/1/2023,924,sqft,909.09,5662.8,sqft,2,2,https://photos.zillowstatic.com/fp/eaa41356d32629d8cb662966aad4c0e9-p_e.jpg,608 Baines Ave,Sonoma,95476,CA,USA,38.31387,-122.476,Small Projects,7,1,4,3,10,1,8,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/250-Avenida-Barbera-Sonoma-CA-95476/15837843_zpid/,,Single Family,455,768000,5/1/2023,1430,sqft,537.06,8250.26,sqft,2,2,https://photos.zillowstatic.com/fp/9b913d92f8a4f8db84d377ddee524346-p_e.jpg,250 Avenida Barbera,Sonoma,95476,CA,USA,38.26225,-122.489,Small Projects,9,4,1,1,9,0,7,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18613-Riverside-Dr-Sonoma-CA-95476/15797216_zpid/,,Single Family,459,602000,########,728,sqft,826.92,3977.03,sqft,2,1,https://photos.zillowstatic.com/fp/9504457993c4401753f8c7e3b0a216e3-p_e.jpg,18613 Riverside Dr,Sonoma,95476,CA,USA,38.30703,-122.484,Small Projects,8,3,9,6,4,1,4,8,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/21198-Via-Colombard-Sonoma-CA-95476/15838010_zpid/,,Single Family,459,860000,########,1421,sqft,605.21,8999.5,sqft,2,2,https://photos.zillowstatic.com/fp/ff3e32b851dd255785079939d3052527-p_e.jpg,21198 Via Colombard,Sonoma,95476,CA,USA,38.26335,-122.5,Small Projects,7,9,5,10,5,0,1,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/905-W-Spain-St-APT-L-Sonoma-CA-95476/15829022_zpid/,,Single Family,460,309000,########,1272,sqft,242.92,871,sqft,2,1.5,,905 W Spain St APT L,Sonoma,95476,CA,USA,38.2948,-122.474,Small Projects,8,2,1,4,3,1,7,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/334-Boyes-Blvd-Sonoma-CA-95476/15796794_zpid/,,Single Family,465,520000,########,728,sqft,714.29,7013.16,sqft,1,1,https://photos.zillowstatic.com/fp/334fc0c20a710f20b62d8d8d2e7a8498-p_e.jpg,334 Boyes Blvd,Sonoma,95476,CA,USA,38.31329,-122.487,Small Projects,8,4,3,3,8,0,3,9,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/836-W-Spain-St-APT-6-Sonoma-CA-95476/15828951_zpid/,,Condominium,465,400000,########,864,sqft,462.96,828,sqft,2,1,https://photos.zillowstatic.com/fp/846585cfd2b3180691e8d2f67d77fe8d-p_e.jpg,836 W Spain St APT 6,Sonoma,95476,CA,USA,38.29544,-122.473,Small Projects,2,8,8,4,2,0,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/853-1st-St-W-Sonoma-CA-95476/59722334_zpid/,,Single Family,465,950000,########,728,sqft,1304.95,3803,sqft,2,2,https://photos.zillowstatic.com/fp/2b90eaadddca8c8da71afbb5dfe65832-p_e.jpg,853 1st St W,Sonoma,95476,CA,USA,38.28574,-122.46,Small Projects,5,3,6,3,1,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/334-Boyes-Blvd-El-Verano-CA-95433/251484503_zpid/,,Single Family,465,520000,########,728,sqft,714.29,7013,sqft,1,1,,334 Boyes Blvd,El Verano,95433,CA,USA,38.31329,-122.487,Small Projects,7,2,1,6,8,0,8,6,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17307-Keaton-Ave-Sonoma-CA-95476/15800409_zpid/,,Single Family,467,815000,########,1100,sqft,740.91,6382,sqft,2,2,https://photos.zillowstatic.com/fp/41adfad6089a895b0098a2fc7e4db84a-p_e.jpg,17307 Keaton Ave,Sonoma,95476,CA,USA,38.32231,-122.485,Small Projects,1,4,4,6,6,1,6,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/785-Center-St-Sonoma-CA-95476/15797499_zpid/,,Single Family,469,835000,########,1674,sqft,498.81,3498,sqft,3,3,https://photos.zillowstatic.com/fp/ede5f143ae0e56645f8dca2c6f70ef36-p_e.jpg,785 Center St,Sonoma,95476,CA,USA,38.29835,-122.488,Small Projects,5,10,1,5,9,1,10,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/725-Fano-Ln-Sonoma-CA-95476/15828700_zpid/,,Single Family,469,928000,########,812,sqft,1142.86,6678,sqft,2,1,https://photos.zillowstatic.com/fp/3f60f27d48a80ac30021d97774d6759a-p_e.jpg,725 Fano Ln,Sonoma,95476,CA,USA,38.30004,-122.471,Small Projects,10,4,1,4,3,1,10,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/225-2nd-St-E-APT-11-Sonoma-CA-95476/15819440_zpid/,,Condominium,472,580000,########,957,sqft,606.06,,sqft,2,2,https://photos.zillowstatic.com/fp/42ac1a07d4ed1365928792bddbd75e76-p_e.jpg,225 2nd St E APT 11,Sonoma,95476,CA,USA,38.29629,-122.454,Small Projects,6,1,10,5,2,0,2,6,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/823-Crocus-Dr-Sonoma-CA-95476/15837958_zpid/,,Single Family,472,740000,########,1250,sqft,592,7200.47,sqft,2,2,https://photos.zillowstatic.com/fp/543d649edc8a54744d69b5381f86b5bc-p_e.jpg,823 Crocus Dr,Sonoma,95476,CA,USA,38.26468,-122.501,Small Projects,6,3,5,8,1,1,1,10,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/337-Bettencourt-St-Sonoma-CA-95476/15770240_zpid/,,Single Family,474,940000,########,1291,sqft,728.12,7562.02,sqft,3,2,https://photos.zillowstatic.com/fp/b0bd5d3c0b9b0a7f9b3cb68148c287d5-p_e.jpg,337 Bettencourt St,Sonoma,95476,CA,USA,38.28744,-122.465,Small Projects,6,9,1,2,7,1,10,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17885-Railroad-Ave-Sonoma-CA-95476/15831714_zpid/,,Single Family,476,775000,########,1360,sqft,569.85,6399,sqft,3,2,https://photos.zillowstatic.com/fp/0358c09ed11f531fd776decf169b0e08-p_e.jpg,17885 Railroad Ave,Sonoma,95476,CA,USA,38.31412,-122.493,Small Projects,6,1,10,8,9,1,9,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/23-Temelec-Cir-Sonoma-CA-95476/15837437_zpid/,,Single Family,476,632000,########,1494,sqft,423.03,6199,sqft,3,2,https://photos.zillowstatic.com/fp/d035fa522c13f168c86f4e7e51540c00-p_e.jpg,23 Temelec Cir,Sonoma,95476,CA,USA,38.26648,-122.489,Small Projects,10,2,7,3,6,1,5,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1273-Mission-Dr-Sonoma-CA-95476/15837480_zpid/,,Single Family,476,570000,########,1408,sqft,404.83,6534,sqft,2,2,https://photos.zillowstatic.com/fp/a9aaa9f7e8a01a8917162bd9490355f4-p_e.jpg,1273 Mission Dr,Sonoma,95476,CA,USA,38.26519,-122.488,Small Projects,6,6,9,6,3,1,4,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/889-Princeton-Dr-Sonoma-CA-95476/15798504_zpid/,,Single Family,482,829000,4/4/2023,1514,sqft,547.56,3615.48,sqft,2,2,https://photos.zillowstatic.com/fp/ca67f4c46521fe6517d9a0e27747bd1e-p_e.jpg,889 Princeton Dr,Sonoma,95476,CA,USA,38.31062,-122.494,Small Projects,10,1,6,3,1,0,8,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/847-W-Spain-St-E-Sonoma-CA-95476/15828796_zpid/,,Condominium,483,675000,4/3/2023,1412,sqft,478.05,1681,sqft,3,2,,847 W Spain St #E,Sonoma,95476,CA,USA,38.2948,-122.473,Small Projects,3,10,2,4,10,0,8,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/439-Bernice-Ln-Sonoma-CA-95476/15828876_zpid/,,Condominium,483,500000,4/3/2023,989,sqft,505.56,1002,sqft,2,2,https://photos.zillowstatic.com/fp/a298eac30672d1c8e92943a0b5c632d7-p_e.jpg,439 Bernice Ln,Sonoma,95476,CA,USA,38.29432,-122.471,Small Projects,10,10,6,4,6,0,1,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/847-W-Spain-St-APT-5-Sonoma-CA-95476/2098878533_zpid/,,Condominium,483,675000,4/3/2023,1412,sqft,478.05,1307,sqft,3,2,https://photos.zillowstatic.com/fp/376677821a31306a4a9d8cc2aedfed61-p_e.jpg,847 W Spain St APT 5,Sonoma,95476,CA,USA,38.2948,-122.473,Small Projects,9,2,8,8,4,0,6,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/935-W-Spain-St-APT-D-Sonoma-CA-95476/15829034_zpid/,,Condominium,487,530000,########,1461,sqft,362.77,1742,sqft,3,2.5,,935 W Spain St APT D,Sonoma,95476,CA,USA,38.29467,-122.474,Small Projects,9,5,3,1,3,1,8,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/21098-Via-Colombard-Sonoma-CA-95476/15838066_zpid/,,Single Family,487,865000,########,1532,sqft,564.62,5998.21,sqft,2,2,https://photos.zillowstatic.com/fp/09d43bd9cbc6603ac085a5b52d794299-p_e.jpg,21098 Via Colombard,Sonoma,95476,CA,USA,38.26416,-122.497,Small Projects,5,3,5,9,6,0,5,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1125-Broadway-Sonoma-CA-95476/64867021_zpid/,,Single Family,487,800000,########,1533,sqft,521.85,3920,sqft,3,3,https://photos.zillowstatic.com/fp/7b5b2fcab6ec172f7c65b461df95a8ea-p_e.jpg,1125 Broadway,Sonoma,95476,CA,USA,38.28076,-122.46,Small Projects,8,2,1,9,8,1,1,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/192-Blue-Wing-Dr-Sonoma-CA-95476/15819375_zpid/,,Condominium,489,664135,########,,,,971.39,sqft,2,2,https://photos.zillowstatic.com/fp/6073128923031e4d24d9526b60936b27-p_e.jpg,192 Blue Wing Dr,Sonoma,95476,CA,USA,38.29843,-122.454,Small Projects,7,1,6,5,2,1,5,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/391-Avenida-Barbera-Sonoma-CA-95476/15837785_zpid/,,Single Family,489,699000,########,1532,sqft,456.27,5310,sqft,2,2,https://photos.zillowstatic.com/fp/f3373cf334d4498ed63f07fbb27a1d57-p_e.jpg,391 Avenida Barbera,Sonoma,95476,CA,USA,38.26417,-122.49,Small Projects,2,5,3,9,1,0,3,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1103-Princeton-Dr-Sonoma-CA-95476/64635952_zpid/,,Townhouse,494,740000,########,2160,sqft,342.59,2243.34,sqft,3,3,https://photos.zillowstatic.com/fp/5a95682299d01d0ca624c8fa8921f296-p_e.jpg,1103 Princeton Dr,Sonoma,95476,CA,USA,38.30817,-122.495,Small Projects,8,5,2,9,4,0,8,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-
